"a_id","level_id","name"
"9","109.4.1.421","F: HEAT,Importin_rep_4,Importin_rep_6"
"9","109.4.1.422","F: CAS_CSE1,Cse1"
"9","109.4.1.423","F: PP4R3"
"9","109.4.1.425","F: DUF707"
"9","109.4.1.426","F: CAS_CSE1"
"9","109.4.1.427","F: SDA1_HEAT"
"9","109.4.1.428","F: DUF2785"
"9","109.4.1.429","F: Sec7-like_HDS"
"9","109.4.1.430","F: Importin_rep_6"
"9","109.4.1.431","F: ERK-JNK_inhib"
"9","109.4.1.432","F: TPR_1,STI1-HOP_DP"
"9","109.4.1.433","F: DUF3689"
"9","109.4.1.434","F: FAST_1"
"9","109.4.1.435","F: RICTOR_N"
"9","109.4.1.436","F: Nipped-B_C"
"9","109.4.1.437","F: CNOT1_HEAT_N"
"9","109.4.1.438","F: CHAT"
"9","109.4.1.439","F: NYD-SP12_N"
"9","109.4.1.440","F: Cohesin_HEAT"
"9","109.4.1.441","F: TFCD_C"
"9","109.4.1.442","F: THOC2_N"
"9","109.4.1.443","F: MOR2-PAG1_C"
"9","109.4.1.444","F: Arm,HEAT"
"9","109.4.1.445","F: Vps54_N"
"9","109.4.1.446","F: MOR2-PAG1_mid"
"9","109.4.1.447","F: PI4K_N"
"9","109.4.1.448","F: DUF4559"
"9","109.4.1.449","F: TPR_2,TPR_8"
"9","109.4.1.450","F: DUF247"
"9","109.4.1.451","F: Iml2-TPR_39"
"9","109.4.1.452","F: CLU"
"9","109.4.1.454","F: Drf_GBD"
"9","109.4.1.456","F: Transglut_core2"
"9","109.4.1.457","F: Urb2"
"9","109.4.1.458","F: TMEM33_Pom33"
"9","109.4.1.459","F: eIF3_p135"
"9","109.4.1.460","F: UTP20_C"
"9","109.4.1.461","F: FANCI_S1-cap"
"9","109.4.1.462","F: TPR_4"
"9","109.4.1.463","F: DUF1765"
"9","109.4.1.464","F: Exportin-T"
"9","109.4.1.465","F: SPO22"
"9","109.4.1.467","F: Importin_rep_4,Importin_rep_5,Importin_rep_6"
"9","109.4.1.469","F: INTS15"
"9","109.4.1.470","F: INTS2"
"9","109.4.1.471","F: GCFC"
"9","109.4.1.472","F: RAI16-like"
"9","109.4.1.473","F: Cys_rich_FGFR"
"9","109.4.1.474","F: Cnd1_N"
"9","109.4.1.475","F: COG6_N"
"9","109.4.1.476","F: CAS_CSE1,IBN_N"
"9","109.4.1.477","F: Zw10_N"
"9","109.4.1.478","F: Cas1_AcylT"
"9","109.4.1.479","F: COG2_N"
"9","109.4.1.480","F: TMEM214"
"9","109.4.1.481","F: Not1,CNOT1_TTP_bind,CNOT1_HEAT,CNOT1_HEAT_N"
"9","109.4.1.482","F: V-ATPase_H_C"
"9","109.4.1.483","F: Neurobeachin"
"9","109.4.1.484","F: HPS3_C"
"9","109.4.1.486","F: RPM2"
"9","109.4.1.487","F: WEF-hand"
"9","109.4.1.488","F: DUF1266"
"9","109.4.1.489","F: DUF908"
"9","109.4.1.490","F: DUF5742"
"9","109.4.1.491","F: HGSNAT_cat"
"9","109.4.1.492","F: PPP5"
"9","109.4.1.493","F: Noc2"
"9","109.4.1.494","F: Npa1"
"9","109.4.1.495","F: KELAA"
"9","109.4.1.496","F: Sec5"
"9","109.4.1.497","F: EccD"
"9","109.4.1.498","F: DUF4487"
"9","109.4.1.499","F: INTS5_C"
"9","109.4.1.500","F: LINES_N"
"9","109.4.1.501","F: UME"
"9","109.4.1.502","F: Med12-LCEWAV"
"9","109.4.1.504","F: Ndc1_Nup"
"9","109.4.1.506","F: Nop14"
"9","109.4.1.507","F: DUF3632"
"9","109.4.1.508","F: KBP_C"
"9","109.4.1.509","F: RRP12_HEAT"
"9","109.4.1.510","F: HbrB"
"9","109.4.1.511","F: DUF6596"
"9","109.4.1.513","F: CCDC142"
"9","109.4.1.514","F: Vps54"
"9","109.4.1.515","F: Adcy_cons_dom"
"9","109.4.1.517","F: Med24_N"
"9","109.4.1.518","F: SF3b1"
"9","109.4.1.519","F: DUF5578"
"9","109.4.1.520","F: HemY_N"
"9","109.4.1.521","F: Drf_FH3"
"9","109.4.1.522","F: RPAP1_C"
"9","109.4.1.523","F: ARMH2"
"9","109.4.1.524","F: DUF3402"
"9","109.4.1.525","F: RME-8_N"
"9","109.4.1.526","F: Atx10homo_assoc"
"9","109.4.1.527","F: BAF250_C"
"9","109.4.1.528","F: CBF"
"9","109.4.1.530","F: COG3_N"
"9","109.4.1.531","F: Sec3_CC"
"9","109.4.1.532","F: DUF4704"
"9","109.4.1.533","F: DUF5691"
"9","109.4.1.534","F: Importin_rep_5,Importin_rep_6"
"9","109.4.1.536","F: Mei4"
"9","109.4.1.539","F: Focadhesin"
"9","109.4.1.540","F: Virulence_fact"
"9","109.4.1.541","F: DUF4220"
"9","109.4.1.542","F: DUF547"
"9","109.4.1.543","F: efThoc1"
"9","109.4.1.544","F: ParcG"
"9","109.4.1.546","F: Ecm29"
"9","109.4.1.547","F: Clr5"
"9","109.4.1.548","F: TIP120"
"9","109.4.1.549","F: SAPS"
"9","109.4.1.550","F: ARMH3_C"
"9","109.4.1.552","F: FANCI_S1,FANCI_S2,FANCI_S4,FANCI_HD1,FANCI_HD2"
"9","109.4.1.553","F: IBN_N,Xpo1"
"9","109.4.1.554","F: Neurochondrin"
"9","109.4.1.555","F: Xpo1,Exportin-5"
"9","109.4.1.556","F: COG5_N"
"9","109.4.1.557","F: TTC7_N"
"9","109.4.1.558","F: Arm_vescicular"
"9","109.4.1.559","F: Tuberin"
"9","109.4.1.560","F: Mus7"
"9","109.4.1.562","F: CANIN"
"9","109.4.1.563","F: DUF3437"
"9","109.4.1.564","F: RasGEF_N_2"
"9","109.4.1.565","F: UNC80_N"
"9","109.4.1.566","F: Rav1p_C"
"9","109.4.1.567","F: Mesothelin"
"9","109.4.1.569","F: HEAT,Importin_rep_4,Importin_rep_5,Importin_rep_6"
"9","109.4.1.570","F: Vps8"
"9","109.4.1.571","F: Pex26"
"9","109.4.1.572","F: DUF4034"
"9","109.4.1.573","F: RTP1_C2"
"9","109.4.1.574","F: NOC3p"
"9","109.4.1.575","F: DUF577"
"9","109.4.1.576","F: Exportin-5"
"9","109.4.1.577","F: SDA1_dom"
"9","109.4.1.578","F: DUF3730"
"9","109.4.1.579","F: GSAP-16"
"9","109.4.1.580","F: IBN_N,Exportin-5"
"9","109.4.1.581","F: CRM1_repeat_2"
"9","109.4.1.583","F: DNA_pol_phi"
"9","109.4.1.584","F: Fis1_TPR_C"
"9","109.4.1.585","F: DUF627"
"9","109.4.1.586","F: Fanconi_A"
"9","109.4.1.587","F: Mon2_C"
"9","109.4.1.588","F: FPL"
"9","109.4.1.590","F: NopRA1"
"9","109.4.1.592","F: Vps53_N"
"9","109.4.1.593","F: HPS6_C"
"9","109.4.1.594","F: Syndetin_C"
"9","109.4.1.595","F: COG7"
"9","109.4.1.596","F: DUF5355"
"9","109.4.1.597","F: DGF-1_5"
"9","109.4.1.598","F: Mak10"
"9","109.4.1.601","F: PLU-1"
"9","109.4.1.602","F: Dor1"
"9","109.4.1.603","F: TAF1_subA"
"9","109.4.1.604","F: PET122"
"9","109.4.1.612","F: RIMC1"
"9","109.4.1.613","F: Asp_Glu_race_2"
"9","109.4.1.615","F: FANCI_S3,FANCI_S4"
"9","109.4.1.616","F: FANCI_S1,FANCI_S2,FANCI_HD1,FANCI_HD2"
"9","109.4.1.617","F: FANCI_S2,FANCI_S3,FANCI_S4,FANCI_HD2"
"9","109.4.1.618","F: FANCI_S1,FANCI_S4"
"9","109.4.1.619","F: DYW_deaminase"
"9","109.4.1.620","F: MMS22L_N"
"9","109.4.1.621","F: PPR_3"
"9","109.4.1.622","F: TMTC_DUF1736"
"9","109.4.1.623","F: Cnd1"
"9","109.4.1.624","F: CNOT1_CAF1_bind,CNOT1_TTP_bind,CNOT1_HEAT"
"9","109.4.1.625","F: ATP13"
"9","109.4.1.626","F: TRAPPC9-Trs120"
"9","109.4.1.627","F: CRM1_repeat"
"9","109.4.1.628","F: Sec7-like_HUS"
"9","109.4.1.629","F: DUF629"
"9","109.4.1.630","F: CNOT1_TTP_bind,CNOT1_HEAT"
"9","109.4.1.631","F: SRP72"
"9","109.4.1.632","F: MMS22L_C"
"9","109.4.1.634","F: EST1"
"9","109.4.1.635","F: FAM91_N"
"9","109.4.1.636","F: CNOT1_HEAT"
"9","109.4.1.637","F: DUF2339"
"9","109.4.1.641","F: FANCI_HD1"
"9","109.4.1.643","F: COG2_C"
"9","109.4.1.644","F: Importin_rep_4"
"9","109.4.1.645","F: BLM10_mid"
"9","109.4.1.646","F: LCD1"
"9","109.4.1.648","F: CFAP54_N"
"9","109.4.1.649","F: DUF4807"
"9","109.4.1.650","F: Phage_term_smal"
"9","109.4.1.651","F: Arm_2"
"9","109.4.1.653","F: Thoc2"
"9","109.4.1.654","F: TFB6"
"9","109.4.1.655","F: INTS5_N"
"9","109.4.1.656","F: Importin_rep_5"
"9","109.4.1.657","F: DUF4042"
"9","109.4.1.658","F: Tti2"
"9","109.4.1.659","F: PELP1_HEAT"
"9","109.4.1.661","F: CNOT11"
"9","109.4.1.662","F: MEKK4_N"
"9","109.4.1.667","F: LINES_C"
"9","109.4.1.668","F: Cse1"
"9","109.4.1.669","F: TPR_8,TTC7_N"
"9","109.4.1.670","F: APC_rep"
"9","109.4.1.671","F: DUF383"
"9","109.4.1.672","F: Uso1_p115_C"
"9","109.4.1.673","F: Fanconi_A_N"
"9","109.4.1.675","F: Importin_rep"
"9","109.4.1.676","F: FANCI_S2"
"9","109.4.1.677","F: Importin_rep_3"
"9","109.4.1.678","F: Fis1_TPR_N"
"9","109.4.1.679","F: DUF3151"
"9","109.4.1.681","F: Fungal_trans_2"
"9","109.4.1.682","F: RasGEF_N"
"9","109.4.1.697","F: Transposase_31"
"9","109.4.1.698","F: Nucleopor_Nup85"
"9","109.4.1.703","F: CTLH"
"9","109.4.1.704","F: P4Ha_N"
"9","109.4.1.714","F: E3_UbLigase_R4"
"9","109.4.1.715","F: CLAG"
"9","109.4.1.726","F: DHC_N1"
"9","109.4.1.727","F: DUF913"
"9","109.4.1.728","F: "
"9","109.4.1.729","F: DUF6832"
"9","109.4.1.730","F: "
"9","109.4.1.731","F: Pkinase"
"9","109.4.1.732","F: "
"9","109.4.1.733","F: "
"9","109.4.1.734","F: "
"9","109.4.1.735","F: UBA"
"9","109.4.1.736","F: PHD"
"9","109.4.1.737","F: "
"9","109.4.1.738","F: "
"9","109.4.1.739","F: FemAB"
"9","109.4.1.740","F: "
"9","109.4.1.741","F: "
"9","109.4.1.742","F: Sec8_N"
"9","109.4.1.743","F: "
"9","109.4.1.744","F: "
"9","109.4.1.745","F: OGFr_N"
"9","109.4.1.746","F: "
"9","109.4.1.747","F: SGS"
"9","109.4.1.748","F: Asp-B-Hydro_N"
"9","109.4.1.749","F: KAP"
"9","109.4.1.750","F: "
"9","109.4.1.751","F: "
"9","109.4.1.752","F: "
"9","109.4.1.753","F: "
"9","109.4.1.754","F: "
"9","109.4.1.755","F: "
"9","109.4.1.756","F: Red1"
"9","109.4.1.757","F: VPS51_Exo84_N"
"9","109.4.1.758","F: Med26"
"9","109.4.1.759","F: Dymeclin"
"9","109.4.1.760","F: "
"9","109.4.1.761","F: Telomere_reg-2"
"9","109.4.1.762","F: Vps39_2"
"9","109.4.1.763","F: Spt20_SEP"
"9","109.4.1.764","F: Htt_N-HEAT"
"9","109.4.1.765","F: Vac14_Fab1_bd"
"9","109.4.1.766","F: "
"9","109.4.1.767","F: tRNA_int_end_N2"
"9","109.4.1.768","F: "
"9","109.4.1.769","F: "
"9","109.4.1.770","F: "
"9","109.4.1.771","F: "
"9","109.4.1.772","F: "
"9","109.4.1.773","F: "
"9","109.4.1.774","F: "
"9","109.4.1.775","F: "
"9","109.4.1.776","F: "
"9","109.4.1.777","F: "
"9","109.4.1.778","F: "
"9","109.4.1.779","F: "
"9","109.4.1.780","F: "
"9","109.4.1.781","F: "
"9","109.4.1.782","F: "
"9","109.4.1.783","F: "
"9","109.4.1.784","F: "
"9","109.4.1.785","F: "
"9","109.4.1.786","F: "
"9","109.4.1.787","F: "
"9","109.4.1.788","F: "
"9","109.4.1.789","F: "
"9","109.4.1.790","F: TPR_15"
"9","109.4.1.791","F: TPR_17"
"9","109.4.1.792","F: "
"9","109.4.1.793","F: "
"9","109.4.1.794","F: "
"9","109.4.1.795","F: "
"9","109.4.1.796","F: "
"9","109.4.1.797","F: "
"9","109.4.1.798","F: "
"9","109.4.1.799","F: "
"9","109.4.1.800","F: "
"9","109.4.1.801","F: zf-C3HC4_3"
"9","109.4.1.802","F: "
"9","109.4.1.803","F: "
"9","109.4.1.804","F: "
"9","109.4.1.805","F: UNC-79"
"9","109.4.1.806","F: "
"9","109.4.1.807","F: "
"9","109.4.1.808","F: "
"9","109.4.1.809","F: Codanin-1_C"
"9","109.4.1.810","F: "
"9","109.4.1.811","F: DUF4800"
"9","109.4.1.812","F: Formin_GBD_N"
"9","109.4.1.813","F: RKP_N"
"9","109.4.1.814","F: "
"9","109.4.1.815","F: DUF6604"
"9","109.4.1.816","F: RALGAPB_N"
"9","109.4.1.817","F: "
"9","109.4.1.818","F: EXOC6_Sec15_N"
"9","109.4.1.819","F: Sec8_C"
"9","109.4.1.820","F: "
"9","109.4.1.821","F: COG3_C"
"9","109.4.1.822","F: DUF6817"
"9","109.4.1.823","F: Htt_N-HEAT_1"
"9","109.4.1.824","F: "
"9","109.4.1.825","F: "
"9","109.4.1.826","F: "
"9","109.4.1.827","F: "
"9","109.4.1.828","F: Htt_C-HEAT"
"9","109.4.1.829","F: "
"9","109.4.1.830","F: "
"9","109.4.1.831","F: CCDC138_C"
"9","109.4.1.832","F: "
"9","109.4.1.833","F: "
"9","109.4.1.834","F: "
"9","109.4.1.835","F: INT10"
"9","109.4.1.836","F: "
"9","109.4.1.837","F: "
"9","109.4.1.838","F: "
"9","109.4.1.839","F: Maestro_HEAT"
"9","109.4.1.840","F: CFA69_ARM_rpt"
"9","109.4.1.841","F: "
"9","109.4.1.842","F: ARMC9_ARM"
"9","109.4.1.843","F: EFR3_ARM"
"9","109.4.1.844","F: ZSWIM4-8_C"
"9","109.4.1.845","F: "
"9","109.4.1.846","F: Stereocilin"
"9","109.4.1.847","F: HAT1_C_fung"
"9","109.4.1.848","F: "
"9","109.4.1.849","F: "
"9","109.4.1.850","F: RPN2_N"
"9","109.4.1.851","F: TTI1"
"9","109.4.1.852","F: SCD"
"9","109.4.1.853","F: AP5B1_middle"
"9","109.4.1.854","F: "
"9","109.4.1.855","F: "
"9","109.4.1.856","F: MIOS_a-sol"
"9","109.4.1.857","F: "
"9","109.4.1.858","F: "
"9","109.4.1.859","F: "
"9","109.4.1.860","F: "
"9","109.4.1.861","F: "
"9","109.4.1.862","F: ZW10_C2"
"9","109.4.1.863","F: "
"9","109.4.1.864","F: "
"9","109.4.1.865","F: "
"9","109.4.1.866","F: Consortin_N"
"9","109.4.1.867","F: "
"9","109.4.1.868","F: ARMH5"
"9","109.4.1.869","F: INT1_R3"
"9","109.4.1.870","F: "
"9","109.4.1.871","F: INTS1_R4"
"9","109.4.1.872","F: INTS1_INTS2-bd"
"9","109.4.1.873","F: "
"9","109.4.1.874","F: "
"9","109.4.1.875","F: CNOT1_1st"
"9","109.4.1.876","F: "
"9","109.4.1.877","F: "
"9","109.4.1.878","F: "
"9","109.4.1.879","F: UBR1-like_wing"
"9","109.4.1.880","F: LTN1_E3_ligase_6th"
"9","109.4.1.881","F: "
"9","109.4.1.882","F: UBC_like"
"9","109.5","H: adenylylcyclase associated protein, CAP-N"
"9","109.5.1","T: adenylylcyclase associated protein, CAP-N"
"9","109.5.1.1","F: CAP_N"
"9","109.5.1.3","F: "
"9","109.6","H: Ras GEF"
"9","109.6.1","T: Ras GEF"
"9","109.6.1.1","F: RasGEF"
"9","109.6.1.2","F: RasGEF,RasGEF_N"
"9","109.6.1.3","F: RasGEF_N"
"9","109.6.1.4","F: RanGAP1_C"
"9","109.7","H: Cytochrome c oxidase subunit E"
"9","109.7.1","T: Cytochrome c oxidase subunit E"
"9","109.7.1.1","F: COX5A"
"9","109.7.1.2","F: TPR_12"
"9","109.7.1.3","F: TPR_16"
"9","109.7.1.4","F: SNAP"
"9","109.8","H: Arp2/3 complex 16 KDa subunit ARPC5"
"9","109.8.1","T: Arp2/3 complex 16 KDa subunit ARPC5"
"9","109.8.1.1","F: P16-Arc"
"9","109.10","H: Translin"
"9","109.10.1","T: Translin"
"9","109.10.1.1","F: Translin"
"9","109.12","H: C-terminal domain of Ku80"
"9","109.12.1","T: C-terminal domain of Ku80"
"9","109.12.1.1","F: MAS20"
"9","109.12.1.2","F: Ku_PK_bind"
"9","109.12.1.3","F: Vps8"
"9","109.12.1.4","F: ZSWIM4-8_C"
"9","109.13","H: MgtE N-terminal domain-like"
"9","109.13.1","T: MgtE N-terminal domain-like"
"9","109.13.1.1","F: MgtE_N"
"9","109.16","H: TROVE domain-like"
"9","109.16.1","T: TROVE domain-like"
"9","109.16.1.1","F: TROVE"
"9","109.16.1.2","F: DUF2828"
"9","109.17","H: Proteasome activator BLM10"
"9","109.17.1","T: Proteasome activator BLM10"
"9","109.17.1.1","F: DUF3437,BLM10_mid"
"9","109.17.1.2","F: DUF3437,BLM10_mid,BLM10_N"
"9","109.17.1.4","F: BLM10_mid"
"9","109.19","H: Immunity Factor for SPN"
"9","109.19.1","T: Immunity Factor for SPN"
"9","109.19.1.1","F: IFS"
"9","109.20","H: Coatomer subunit alpha C-terminal domain"
"9","109.20.1","T: Coatomer subunit alpha C-terminal domain"
"9","109.20.1.1","F: COPI_C"
"9","109.21","H: Nucleoporin NUP85/Nucleoporin NUP145 C-terminal domain"
"9","109.21.1","T: Nucleoporin NUP85/Nucleoporin NUP145 C-terminal domain"
"9","109.21.1.1","F: Nucleopor_Nup85"
"9","109.21.1.2","F: Nup96"
"9","109.21.1.3","F: Sec16_C"
"9","109.21.1.4","F: Sec16_C,Sec16"
"9","109.22","H: Survival of motor neuron protein-interacting protein 1"
"9","109.22.1","T: Survival of motor neuron protein-interacting protein 1"
"9","109.22.1.1","F: SIP1"
"9","109.23","H: C-terminal domain in vacuolar protein sorting-associated protein 54"
"9","109.23.1","T: C-terminal domain in vacuolar protein sorting-associated protein 54"
"9","109.23.1.1","F: COG4_C"
"9","109.23.1.2","F: ZW10_C2"
"9","109.24","H: Helical domain in dedicator of cytokinesis protein 9"
"9","109.24.1","T: Helical domain in dedicator of cytokinesis protein 9"
"9","109.24.1.1","F: DHR-2_Lobe_A"
"9","109.24.1.2","F: DHR-2_Lobe_C"
"9","109.24.1.4","F: XPG_I_2"
"9","109.25","H: GPCR-autoproteolysis inducing domain subdomain A"
"9","109.25.1","T: GPCR-autoproteolysis inducing domain subdomain A"
"9","109.25.1.1","F: GAIN"
"9","109.25.1.4","F: GPR128_GAIN_subdomA"
"9","109.26","H: Nuclear pore complex component Nup133/Nup170/Nup157 C-terminal domains"
"9","109.26.1","T: Nuclear pore complex component Nup133/Nup170/Nup157 C-terminal domains"
"9","109.26.1.1","F: Nucleoporin_C"
"9","109.26.1.2","F: ELYS"
"9","109.26.1.4","F: "
"9","109.27","H: BACK domain"
"9","109.27.1","T: BACK domain"
"9","109.27.1.1","F: BACK"
"9","109.27.1.2","F: DUF1265"
"9","109.27.1.3","F: NPH3"
"9","109.27.1.4","F: BTB"
"9","109.28","H: EssB extracellular domain"
"9","109.28.1","T: EssB extracellular domain"
"9","109.28.1.1","F: YukC"
"9","109.30","H: Nucleoporin Nup84/Nup107"
"9","109.30.1","T: Nucleoporin Nup84/Nup107"
"9","109.30.1.1","F: Nup84_Nup100"
"9","109.30.1.4","F: MIOS_a-sol"
"9","109.30.1.5","F: "
"9","109.32","H: Alkylsulfatase SdsA1 linker domain"
"9","109.32.1","T: Alkylsulfatase SdsA1 linker domain"
"9","109.32.1.1","F: Alkyl_sulf_dimr"
"9","109.33","H: TIR domain-containing adapter molecule 1 N-terminal domain"
"9","109.33.1","T: TIR domain-containing adapter molecule 1 N-terminal domain"
"9","109.33.1.1","F: TRIF-NTD"
"9","109.34","H: 26S proteasome subunit Rpn2 N-terminal domain"
"9","109.34.1","T: 26S proteasome subunit Rpn2 N-terminal domain"
"9","109.34.1.1","F: RPN1_RPN2_N"
"9","109.34.1.2","F: RPN2_N"
"9","109.35","H: Proteasome/cyclosome (PC) repeat"
"9","109.35.1","T: Proteasome/cyclosome (PC) repeat"
"9","109.35.1.1","F: PC_rep"
"9","109.35.1.2","F: PC_rep,RPN2_C"
"9","109.35.1.3","F: PC_rep,RPN1_C"
"9","109.35.1.5","F: PC_rep,RPN1_RPN2_N,RPN1_C"
"9","109.35.1.6","F: APC1_3rd"
"9","109.35.1.7","F: "
"9","109.36","H: Protein transport protein SEC39"
"9","109.36.1","T: Protein transport protein SEC39"
"9","109.36.1.1","F: Sec39"
"9","109.37","H: Anion channel SLAC1-related"
"9","109.37.1","T: Anion channel SLAC1-related"
"9","109.37.1.1","F: SLAC1"
"9","109.37.1.2","F: DUF2776"
"9","109.38","H: Telomere length regulation protein TEL2"
"9","109.38.1","T: Telomere length regulation protein TEL2"
"9","109.38.1.1","F: Telomere_reg-2"
"9","109.40","H: DNA polymerase alpha-binding protein Ctf4 C-terminal domain"
"9","109.40.1","T: DNA polymerase alpha-binding protein Ctf4 C-terminal domain"
"9","109.40.1.1","F: Hira"
"9","109.40.1.2","F: Ctf4_C"
"9","109.40.1.4","F: ZSWIM4-8_C"
"9","109.41","H: Ribosomal protein S12 methylthiotransferase accessory factor YcaO C-terminal domain"
"9","109.41.1","T: Ribosomal protein S12 methylthiotransferase accessory factor YcaO C-terminal domain"
"9","109.41.1.1","F: YcaO_C"
"9","109.42","H: E3 ubiquitin-protein ligase SHPRH first helical domain"
"9","109.42.1","T: E3 ubiquitin-protein ligase SHPRH first helical domain"
"9","109.42.1.1","F: SHPRH_helical-1st"
"9","109.42.1.2","F: "
"9","109.43","H: Helical insertion in sensor domain of histidine kinase VC_A0565"
"9","109.43.1","T: Helical insertion in sensor domain of histidine kinase VC_A0565"
"9","109.43.1.1","F: DUF3404"
"9","109.44","H: Anaphase-promoting complex subunit 1 first helical domain"
"9","109.44.1","T: Anaphase-promoting complex subunit 1 first helical domain"
"9","109.44.1.1","F: Apc1_MidN"
"9","109.44.1.2","F: ANAPC1"
"9","109.45","H: Anaphase-promoting complex subunit 1 second helical domain"
"9","109.45.1","T: Anaphase-promoting complex subunit 1 second helical domain"
"9","109.45.1.1","F: APC1_C"
"9","109.46","H: Helical domain in TOPLESS related protein 2 (TPR2)"
"9","109.46.1","T: Helical domain in TOPLESS related protein 2 (TPR2)"
"9","109.46.1.1","F: CTLH"
"9","109.46.1.2","F: TPR1-like_2nd"
"9","109.46.1.3","F: "
"9","109.46.1.4","F: "
"9","109.46.1.5","F: "
"9","109.47","H: Helical C-terminal domain in magnesium chelatase catalytic subunit"
"9","109.47.1","T: Helical C-terminal domain in magnesium chelatase catalytic subunit"
"9","109.47.1.1","F: CobN-Mg_chel"
"9","109.48","H: Taz1 helical domain"
"9","109.48.1","T: Taz1 helical domain"
"9","109.48.1.1","F: TRF"
"9","109.49","H: Helical domain in acetyl-CoA carboxylase"
"9","109.49.1","T: Helical domain in acetyl-CoA carboxylase"
"9","109.49.1.1","F: ACC_central"
"9","109.50","H: Pre-mRNA-splicing factor 38A"
"9","109.50.1","T: Pre-mRNA-splicing factor 38A"
"9","109.50.1.1","F: PRP38"
"9","109.51","H: TssA helical domains"
"9","109.51.1","T: TssA helical domains"
"9","109.51.1.1","F: ImpA_N"
"9","109.51.1.2","F: T6SS_VasJ"
"9","109.52","H: FRIGIDA flowering-time regulator"
"9","109.52.1","T: FRIGIDA flowering-time regulator"
"9","109.52.1.1","F: Frigida"
"9","109.54","H: C-terminal tetramerization domain of Utp1/Utp21/Utp12/Utp13"
"9","109.54.1","T: C-terminal tetramerization domain of Utp1/Utp21/Utp12/Utp13"
"9","109.54.1.1","F: Utp12"
"9","109.54.1.2","F: Utp21"
"9","109.54.1.3","F: Utp13"
"9","109.54.1.4","F: UTP15_C"
"9","109.54.1.7","F: Nol11_C"
"9","109.54.1.8","F: Stereocilin"
"9","109.55","H: Immunity protein CdiI"
"9","109.55.1","T: Immunity protein CdiI"
"9","109.55.1.1","F: CdiI_3"
"9","109.56","H: Uncharacterized protein LPG1670"
"9","109.56.1","T: Uncharacterized protein LPG1670"
"9","109.56.1.1","F: DUF5630"
"9","109.57","H: Sterol regulatory element-binding protein 1 (Sre1) C-terminal domain"
"9","109.57.1","T: Sterol regulatory element-binding protein 1 (Sre1) C-terminal domain"
"9","109.57.1.1","F: DUF2014"
"9","109.58","H: DNA repair protein Rev1 C-terminal domain"
"9","109.58.1","T: DNA repair protein Rev1 C-terminal domain"
"9","109.58.1.1","F: REV1_C"
"9","109.59","H: Intraflagellar transport protein 80 (IFT80) C-terminal domain"
"9","109.59.1","T: Intraflagellar transport protein 80 (IFT80) C-terminal domain"
"9","109.59.1.3","F: ESSS"
"9","109.59.1.7","F: PPR_2"
"9","109.59.1.8","F: Coatomer_WDAD"
"9","109.59.1.9","F: Vps8"
"9","109.59.1.10","F: Clathrin_H_link"
"9","109.60","H: RPAP3 C-terminal domain-like"
"9","109.60.1","T: RPAP3 C-terminal domain-like"
"9","109.60.1.1","F: RPAP3_C"
"9","109.62","H: AFF4 C-terminal homology domain"
"9","109.62.1","T: AFF4 C-terminal homology domain"
"9","109.62.1.1","F: AFF4_CHD"
"9","109.62.1.2","F: Ebp1_C"
"9","160","X: C-terminal domain of alpha and beta subunits of F1 ATP synthase"
"9","160.1","H: C-terminal domain of alpha and beta subunits of F1 ATP synthase"
"9","160.1.1","T: C-terminal domain of alpha and beta subunits of F1 ATP synthase"
"9","160.1.1.1","F: ATP-synt_ab_C"
"9","160.1.1.2","F: AF-4"
"9","160.1.1.3","F: T3SS_ATPase_C"
"9","160.1.1.4","F: ATP-synt_VA_C"
"9","166","X: 1-deoxy-D-xylulose-5-phosphate reductoisomerase-C"
"9","166.1","H: 1-deoxy-D-xylulose-5-phosphate reductoisomerase-C"
"9","166.1.1","T: 1-deoxy-D-xylulose-5-phosphate reductoisomerase-C"
"9","166.1.1.1","F: DXPR_C"
"9","185","X: Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin-like"
"9","185.1","H: Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin/Protein HNS-dependent expression A HdeA"
"9","185.1.1","T: Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin"
"9","185.1.1.1","F: Tryp_alpha_amyl"
"9","185.1.1.2","F: LTP_2"
"9","185.1.1.3","F: Hydrophob_seed"
"9","185.1.1.4","F: Prolamin_like"
"9","185.1.1.5","F: Gliadin"
"9","185.1.2","T: Protein HNS-dependent expression A HdeA"
"9","185.1.2.1","F: HdeA"
"9","185.1.3","T: GDNF receptor"
"9","185.1.3.1","F: GDNF"
"9","185.2","H: PfEMP1 core intracellular domain"
"9","185.2.1","T: PfEMP1 core intracellular domain"
"9","185.2.1.1","F: ATS"
"9","185.3","H: Rap1a"
"9","185.3.1","T: Rap1a"
"9","185.3.1.1","F: Rap1a"
"9","1121","X: Hypothetical protein SF216"
"9","1121.1","H: Hypothetical protein SF216"
"9","1121.1.1","T: Hypothetical protein SF216"
"9","1121.1.1.1","F: DUF6971"
"9","1153","X: Helical domain in conserved hypothetical protein Rv3899c"
"9","1153.1","H: Helical domain in conserved hypothetical protein Rv3899c"
"9","1153.1.1","T: Helical domain in conserved hypothetical protein Rv3899c"
"9","1153.1.1.1","F: DUF5631"
"9","3238","X: Mitochondrial mTERF-like"
"9","3238.1","H: Mitochondrial mTERF"
